period,quarter,order_no,po_count,pod,sales_order_no,supplier_id,product_id,ordered,amount_in_each,unit_price,amount,delivered,order_type,order_id,tax_code,transaction_no,location_id,order_date,posted,status,cost_centre,contract_id
201802,Q1,509430,0,9,8928615,2,694,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201804,Q2,517746,0,2,8935272,2,695,3,3,269.8,809.4,0,Purchase Order,8935272,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515116,0,2,8933795,2,695,6,6,269.8,1618.8,6,Purchase Order,8933795,1,31056039,1,2018-07-04,1618.8,F,1,2
201803,Q1,511710,0,5,8930798,2,695,4,4,269.8,1079.2,4,Purchase Order,8930798,1,31055005,1,2018-06-05,1079.2,F,1,2
201802,Q1,510399,0,1,8929799,2,695,4,4,269.8,1079.2,4,Purchase Order,8929799,1,31054500,1,2018-05-23,1079.2,O,1,2
201804,Q2,517748,0,3,8935276,2,696,2,2,269.8,539.6,0,Purchase Order,8935276,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515117,1,1,8933796,2,696,5,5,269.8,1349,5,Purchase Order,8933796,1,31056038,1,2018-07-04,1349,F,1,2
201803,Q1,513519,0,3,8932452,2,696,3,3,269.8,809.4,0,Purchase Order,8932452,1,0,1,2018-06-20,0,O,1,2
201804,Q2,515117,0,2,8933796,2,697,5,5,269.8,1349,5,Purchase Order,8933796,1,31056038,1,2018-07-04,1349,F,1,2
201803,Q1,513519,0,4,8932452,2,697,2,2,269.8,539.6,0,Purchase Order,8932452,1,0,1,2018-06-20,0,O,1,2
201802,Q1,509430,0,10,8928615,2,697,2,2,269.8,539.6,2,Purchase Order,8928615,1,31054294,1,2018-05-15,539.6,F,1,2
201801,Q1,505165,0,17,8925111,2,697,2,2,269.8,539.6,2,Purchase Order,8925111,1,31053454,1,2018-04-09,539.6,O,1,2
201804,Q2,517748,0,4,8935276,2,698,2,2,269.8,539.6,0,Purchase Order,8935276,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515118,1,1,8933800,2,698,6,6,269.8,1618.8,6,Purchase Order,8933800,1,31056037,1,2018-07-04,1618.8,O,1,2
201803,Q1,512352,1,1,8931052,2,698,5,5,269.8,1349,5,Purchase Order,8931052,1,31055100,1,2018-06-11,1349,F,1,2
201801,Q1,505166,1,1,8925115,2,698,4,4,269.8,1079.2,4,Purchase Order,8925115,1,31053261,1,2018-04-09,1079.2,F,1,2
201803,Q1,511710,0,6,8930798,2,699,3,3,269.8,809.4,3,Purchase Order,8930798,1,31055005,1,2018-06-05,809.4,F,1,2
201802,Q1,510399,0,9,8929799,2,699,3,3,269.8,809.4,3,Purchase Order,8929799,1,31054500,1,2018-05-23,809.4,O,1,2
201803,Q1,511710,0,7,8930798,2,700,3,3,269.8,809.4,3,Purchase Order,8930798,1,31055005,1,2018-06-05,809.4,F,1,2
201802,Q1,509431,0,2,8928616,2,700,5,5,269.8,1349,5,Purchase Order,8928616,1,31054295,1,2018-05-15,1349,O,1,2
201801,Q1,505166,0,2,8925115,2,700,3,3,269.8,809.4,3,Purchase Order,8925115,1,31053261,1,2018-04-09,809.4,F,1,2
201804,Q2,517746,0,3,8935272,2,701,5,5,269.8,1349,0,Purchase Order,8935272,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512354,0,3,8931054,2,701,5,5,269.8,1349,5,Purchase Order,8931054,1,31055097,1,2018-06-11,1349,F,1,2
201802,Q1,509430,0,12,8928615,2,701,5,5,269.8,1349,5,Purchase Order,8928615,1,31054294,1,2018-05-15,1349,F,1,2
201804,Q2,517747,1,1,8935274,2,702,6,6,269.8,1618.8,0,Purchase Order,8935274,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512355,1,1,8931055,2,702,2,2,269.8,539.6,2,Purchase Order,8931055,1,31055101,1,2018-06-11,539.6,F,1,2
201803,Q1,512354,0,4,8931054,2,702,3,3,269.8,809.4,3,Purchase Order,8931054,1,31055097,1,2018-06-11,809.4,F,1,2
201802,Q1,509430,0,13,8928615,2,702,5,5,269.8,1349,5,Purchase Order,8928615,1,31054294,1,2018-05-15,1349,F,1,2
201801,Q1,505166,0,3,8925115,2,702,4,4,269.8,1079.2,4,Purchase Order,8925115,1,31053261,1,2018-04-09,1079.2,F,1,2
201804,Q2,517747,0,2,8935274,2,703,5,5,269.8,1349,0,Purchase Order,8935274,1,0,1,2018-07-27,0,O,1,2
201803,Q1,513520,1,1,8932454,2,703,3,3,269.8,809.4,3,Purchase Order,8932454,1,31055585,1,2018-06-20,809.4,F,1,2
201802,Q1,510399,1,5,8929799,2,703,4,4,269.8,1079.2,4,Purchase Order,8929799,1,31054500,1,2018-05-23,1079.2,O,1,2
201801,Q1,505166,0,4,8925115,2,703,3,3,269.8,809.4,3,Purchase Order,8925115,1,31053261,1,2018-04-09,809.4,F,1,2
201804,Q2,517748,1,1,8935276,2,704,3,3,269.8,809.4,0,Purchase Order,8935276,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512355,0,2,8931055,2,704,5,5,269.8,1349,5,Purchase Order,8931055,1,31055101,1,2018-06-11,1349,F,1,2
201802,Q1,510399,0,6,8929799,2,704,4,4,269.8,1079.2,4,Purchase Order,8929799,1,31054500,1,2018-05-23,1079.2,O,1,2
201802,Q1,509431,0,3,8928616,2,704,3,3,269.8,809.4,3,Purchase Order,8928616,1,31054295,1,2018-05-15,809.4,O,1,2
201801,Q1,505166,0,5,8925115,2,704,3,3,269.8,809.4,3,Purchase Order,8925115,1,31053261,1,2018-04-09,809.4,F,1,2
201804,Q2,517748,0,2,8935276,2,705,2,2,269.8,539.6,0,Purchase Order,8935276,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512355,0,3,8931055,2,705,4,4,269.8,1079.2,4,Purchase Order,8931055,1,31055101,1,2018-06-11,1079.2,F,1,2
201801,Q1,505166,0,6,8925115,2,705,2,2,269.8,539.6,2,Purchase Order,8925115,1,31053261,1,2018-04-09,539.6,F,1,2
201804,Q2,515118,0,3,8933800,2,706,2,2,269.8,539.6,2,Purchase Order,8933800,1,31056037,1,2018-07-04,539.6,O,1,2
201803,Q1,512356,1,1,8931057,2,706,3,3,269.8,809.4,3,Purchase Order,8931057,1,31055103,1,2018-06-11,809.4,F,1,2
201802,Q1,509431,0,4,8928616,2,706,2,2,269.8,539.6,2,Purchase Order,8928616,1,31054295,1,2018-05-15,539.6,O,1,2
201804,Q2,517748,0,5,8935276,2,707,2,2,269.8,539.6,0,Purchase Order,8935276,1,0,1,2018-07-27,0,O,1,2
201804,Q2,515118,0,2,8933800,2,707,3,3,269.8,809.4,3,Purchase Order,8933800,1,31056037,1,2018-07-04,809.4,O,1,2
201803,Q1,512356,0,2,8931057,2,707,3,3,269.8,809.4,3,Purchase Order,8931057,1,31055103,1,2018-06-11,809.4,F,1,2
201802,Q1,510399,0,4,8929799,2,707,4,4,269.8,1079.2,4,Purchase Order,8929799,1,31054500,1,2018-05-23,1079.2,O,1,2
201801,Q1,505166,0,7,8925115,2,707,3,3,269.8,809.4,3,Purchase Order,8925115,1,31053067,1,2018-04-09,809.4,F,1,2
201803,Q1,513520,0,2,8932454,2,708,2,2,269.8,539.6,2,Purchase Order,8932454,1,31055599,1,2018-06-20,539.6,F,1,2
201801,Q1,505166,0,8,8925115,2,708,1,1,269.8,269.8,1,Purchase Order,8925115,1,31053261,1,2018-04-09,269.8,F,1,2
201803,Q1,513520,0,3,8932454,2,709,2,2,269.8,539.6,2,Purchase Order,8932454,1,31055599,1,2018-06-20,539.6,F,1,2
201803,Q1,511710,0,8,8930798,2,709,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201801,Q1,505166,0,9,8925115,2,709,2,2,269.8,539.6,2,Purchase Order,8925115,1,31053261,1,2018-04-09,539.6,F,1,2
201804,Q2,516153,0,3,8934191,2,710,2,2,269.8,539.6,2,Purchase Order,8934191,1,31056199,1,2018-07-12,539.6,F,1,2
201803,Q1,511710,0,9,8930798,2,710,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201801,Q1,505166,0,10,8925115,2,710,3,3,269.8,809.4,3,Purchase Order,8925115,1,31053261,1,2018-04-09,809.4,F,1,2
201803,Q1,511710,0,10,8930798,2,711,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201801,Q1,505444,0,2,8925474,2,711,4,4,269.8,1079.2,4,Purchase Order,8925474,1,31053223,1,2018-04-11,1079.2,F,1,2
201801,Q1,505166,0,11,8925115,2,711,3,3,269.8,809.4,3,Purchase Order,8925115,1,31053261,1,2018-04-09,809.4,F,1,2
201804,Q2,516153,0,4,8934191,2,712,2,2,269.8,539.6,2,Purchase Order,8934191,1,31056199,1,2018-07-12,539.6,F,1,2
201803,Q1,513520,0,4,8932454,2,712,2,2,269.8,539.6,2,Purchase Order,8932454,1,31055599,1,2018-06-20,539.6,F,1,2
201803,Q1,511710,0,11,8930798,2,712,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201801,Q1,504713,0,2,8924892,2,712,4,4,269.8,1079.2,4,Purchase Order,8924892,1,31052938,1,2018-04-05,1079.2,F,1,2
201801,Q1,505444,0,3,8925474,2,712,4,4,269.8,1079.2,4,Purchase Order,8925474,1,31053223,1,2018-04-11,1079.2,F,1,2
201801,Q1,505166,0,12,8925115,2,712,2,2,269.8,539.6,2,Purchase Order,8925115,1,31053067,1,2018-04-09,539.6,F,1,2
201803,Q1,513520,0,5,8932454,2,713,2,2,269.8,539.6,2,Purchase Order,8932454,1,31055599,1,2018-06-20,539.6,F,1,2
201803,Q1,511710,0,12,8930798,2,713,2,2,269.8,539.6,2,Purchase Order,8930798,1,31055005,1,2018-06-05,539.6,F,1,2
201802,Q1,509431,0,5,8928616,2,713,2,2,269.8,539.6,2,Purchase Order,8928616,1,31054295,1,2018-05-15,539.6,O,1,2
201801,Q1,505166,0,13,8925115,2,713,2,2,269.8,539.6,2,Purchase Order,8925115,1,31053067,1,2018-04-09,539.6,F,1,2
201804,Q2,516153,0,5,8934191,2,714,2,2,269.8,539.6,2,Purchase Order,8934191,1,31056199,1,2018-07-12,539.6,F,1,2
201801,Q1,505167,0,4,8925117,2,714,2,2,269.8,539.6,2,Purchase Order,8925117,1,31053069,1,2018-04-09,539.6,F,1,2
201801,Q1,505167,1,1,8925117,2,714,2,2,269.8,539.6,2,Purchase Order,8925117,1,31053069,1,2018-04-09,539.6,F,1,2
201804,Q2,516153,0,6,8934191,2,715,1,1,269.8,269.8,1,Purchase Order,8934191,1,31056199,1,2018-07-12,269.8,F,1,2
201804,Q2,516153,0,7,8934191,2,716,1,1,269.8,269.8,1,Purchase Order,8934191,1,31056199,1,2018-07-12,269.8,F,1,2
201801,Q1,505167,0,2,8925117,2,717,5,5,269.8,1349,5,Purchase Order,8925117,1,31053069,1,2018-04-09,1349,F,1,2
201801,Q1,505167,0,3,8925117,2,718,1,1,269.8,269.8,1,Purchase Order,8925117,1,31053069,1,2018-04-09,269.8,F,1,2
201802,Q1,510399,0,3,8929799,2,719,2,2,269.8,539.6,2,Purchase Order,8929799,1,31054936,1,2018-05-23,539.6,O,1,2
201801,Q1,505167,0,5,8925117,2,720,2,2,269.8,539.6,2,Purchase Order,8925117,1,31053069,1,2018-04-09,539.6,F,1,2
201801,Q1,505167,0,6,8925117,2,721,1,1,269.8,269.8,1,Purchase Order,8925117,1,31053069,1,2018-04-09,269.8,F,1,2
201804,Q2,517750,1,1,8935932,2,731,30,30,35,1050,0,Purchase Order,8935932,1,0,1,2018-07-27,0,O,1,2
201803,Q1,512358,0,3,8931439,2,732,5,5,35,175,5,Purchase Order,8931439,1,31055091,1,2018-06-11,175,O,1,2
201802,Q1,509070,1,1,8928687,2,621,2,48,125.04,250.08,2,Purchase Order,8928687,1,31054223,1,2018-05-14,250,F,1,51
201804,Q2,516783,1,1,8935450,6,739,6,216,45.37,272.22,6,Purchase Order,8935450,1,0,1,2018-07-19,0,O,1,16
201803,Q1,514369,0,3,8933270,6,739,3,108,46.73,140.19,3,Purchase Order,8933270,1,31055914,1,2018-06-27,140.19,F,1,16
201802,Q1,507929,0,2,8927669,6,739,3,108,46.73,140.19,3,Purchase Order,8927669,1,31053808,1,2018-05-01,140.19,F,1,16
201804,Q2,516783,0,2,8935450,6,740,2,24,20.98,41.96,2,Purchase Order,8935450,1,0,1,2018-07-19,0,O,1,16
201803,Q1,514369,0,4,8933270,6,741,4,48,13.8,55.2,4,Purchase Order,8933270,1,31055914,1,2018-06-27,56.84,F,1,16
201801,Q1,504712,0,2,8924890,6,741,6,72,13.8,82.8,6,Purchase Order,8924890,1,31053174,1,2018-04-05,85.26,F,1,16
201802,Q1,507929,0,3,8927669,6,741,3,36,14.21,42.63,3,Purchase Order,8927669,1,31053808,1,2018-05-01,42.63,F,1,16
201802,Q1,507929,0,7,8927669,6,743,4,48,19.51,78.04,4,Purchase Order,8927669,1,31053808,1,2018-05-01,78.04,F,1,16
201804,Q2,516346,1,1,8934945,6,744,10,120,23.95,239.5,10,Purchase Order,8934945,1,31056513,1,2018-07-13,246.7,O,1,16
201803,Q1,514369,0,2,8933270,6,744,20,240,23.95,479,20,Purchase Order,8933270,1,31055914,1,2018-06-27,493.4,F,1,16
201802,Q1,507929,1,1,8927669,6,744,20,240,24.97,499.4,20,Purchase Order,8927669,1,31053808,1,2018-05-01,493.4,F,1,16
201802,Q1,507929,0,5,8927669,6,745,1,24,56.68,56.68,1,Purchase Order,8927669,1,31053808,1,2018-05-01,56.68,F,1,16
201801,Q1,504712,1,1,8924890,6,746,6,72,19.51,117.06,6,Purchase Order,8924890,1,31053174,1,2018-04-05,120.6,F,1,16
201804,Q2,516783,0,3,8935450,6,747,20,240,19.03,380.6,20,Purchase Order,8935450,1,0,1,2018-07-19,0,O,1,16
201802,Q1,507929,0,4,8927669,6,747,10,120,19.61,196.1,10,Purchase Order,8927669,1,31053808,1,2018-05-01,196.1,F,1,16
201802,Q1,510131,0,1,8929440,10,241,3,15,450,1350,3,Purchase Order,8929440,1,37553999,1,2018-05-21,1350,F,1,42
201801,Q1,507574,1,1,8927257,10,242,3,15,550,1650,3,Purchase Order,8927257,1,37553388,1,2018-04-27,1650,F,1,42
201803,Q1,512763,1,1,8931445,10,244,4,20,450,1800,4,Purchase Order,8931445,1,37554971,1,2018-06-13,1800,F,1,42
201802,Q1,510130,1,1,8929138,10,244,3,15,450,1350,3,Purchase Order,8929138,1,37554000,1,2018-05-21,1350,F,1,42
201801,Q1,505153,0,6,8924870,10,244,2,10,450,900,2,Purchase Order,8924870,1,37552547,1,2018-04-09,900,F,1,42
201801,Q1,504594,0,8,0,10,279,1,5,1825,1825,1,Purchase Order,8815063,1,37552544,1,2018-04-04,1825,O,1,46
201801,Q1,504594,0,9,0,10,280,1,5,2500,2500,1,Purchase Order,8815063,1,37552544,1,2018-04-04,2500,O,1,46
